ip,360风险值,国家,省/州,城市,区/县,乡镇,纬度,经度,AS号,是否IDC,是否代理,代理类型,最近代理时间,用户类型,最近7天平均终端数,最近解析域名,最近解析域名时间,服务提供商,是否有恶意行为,最近恶意行为时间,是否botnet,botnet家族,最近botnet时间,是否brute_force,最近brute_force时间,是否ddos,最近ddos时间,ddos主/被动,ddos置信度,是否scanner,最近scanner时间,scanner置信度,是否spam,最近spam时间,是否有恶意行为
125.115.136.99,2,中国,浙江,宁波,奉化区,溪口镇,29.868388,121.549792,AS4134,false,false,,,境内家庭,1~20,bingo77.xicp.net,2016-01-06,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-01-07,true,MinerdPool,2017-12-30,false,,true,2018-01-07,active,40%,false,,,true,2017-10-01,1
121.239.71.138,1,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,gykj0010.dahuaddns.com,2016-11-06,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-19,true,Morto,2017-08-30,false,,true,2018-03-19,passive,80%,false,,,false,,1
144.52.131.228,0,中国,山东,临沂,,,35.065282,118.326443,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-09-05,true,DSL4,2017-09-05,false,,true,2017-07-31,active,40%,false,,,false,,1
121.236.83.2,2,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,jszundu.aio8.com,2017-02-28,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-01,true,"Virut,Artemis",2017-09-24,false,,true,2018-04-01,active,40%,true,2017-02-15,80%,true,2018-02-01,1
180.109.126.219,3,中国,江苏,南京,,,32.041544,118.767413,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,true,Morto,2018-02-28,false,,true,2018-04-16,passive,40%,false,,,true,2018-03-18,1
180.106.145.248,0,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,twjoekoe.xicp.net,2016-03-03,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-10-12,true,DSL4,2017-10-12,false,,true,2016-04-14,active,40%,false,,,false,,1
123.55.206.41,1,中国,河南,周口,川汇区,南郊乡,33.620357,114.649653,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-04,true,Trojan,2017-07-20,false,,true,2016-04-16,active,40%,false,,,true,2018-03-04,1
180.103.38.61,0,中国,江苏,扬州,宝应县,安宜镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-03-05,false,,,false,,true,2016-03-05,active,40%,false,,,false,,1
183.159.81.76,0,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,zjhz4.3322.org,2016-06-28,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-06-21,false,,,false,,true,2017-06-21,active,40%,false,,,false,,1
180.119.178.101,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2015-12-20,false,,,false,,true,2015-12-20,active,40%,false,,,false,,1
125.121.172.239,1,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,,cuainc.oicp.net,2016-04-25,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-17,false,,,false,,true,2018-04-17,passive,80%,false,,,false,,1
175.2.59.96,1,中国,湖南,娄底,,,27.728136,112.008497,AS4134,false,false,,,境内家庭,1~20,dkzj5661.cnvpn.org,2017-09-17,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-14,false,,,false,,true,2016-05-03,active,40%,false,,,true,2018-02-14,1
182.42.244.50,3,中国,山东,济宁,,,35.415393,116.587245,AS4134,false,true,http,2018-03-21,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,false,,,false,,true,2018-04-04,active,40%,false,,,true,2018-04-16,1
183.128.35.61,2,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-20,false,,,false,,true,2018-03-20,active,40%,false,,,true,2018-01-15,1
177.54.247.103,,巴西,巴西,,,,-14.2429,-54.387798,AS262299,,,,,,,,,Flavio Jose Penso Junior - ME,,,,,,,,,,,,,,,,,0
180.105.176.44,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-08,true,Gh0st,2018-02-14,false,,true,2017-10-24,passive,80%,false,,,true,2018-04-08,1
180.105.111.135,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,true,Gh0st,2018-03-18,false,,true,2018-04-01,passive,40%,true,2016-12-17,80%,true,2018-04-16,1
180.103.60.4,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-03-09,false,,,false,,true,2016-03-09,active,40%,false,,,false,,1
180.127.138.70,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-17,true,BigWolf,2018-03-16,false,,true,2016-08-24,passive,80%,false,,,true,2018-04-17,1
121.239.71.168,1,中国,江苏,苏州,常熟市,虞山镇,31.299379,120.619585,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-12-18,true,TheOthers,2017-12-18,false,,true,2016-12-19,active,40%,false,,,false,,1
123.169.35.62,4,中国,山东,烟台,,,37.539297,121.391382,AS17633,false,true,http,2017-05-25,境内家庭,,yttt.9966.org,2017-06-07,ASN for Shandong Provincial Net of CT,true,2018-04-03,true,MinerdPool,2017-12-24,false,,true,2018-04-03,active,40%,false,,,true,2018-02-26,1
144.217.178.164,1,加拿大,魁北克省,博阿努瓦,,,45.2889948,-73.892072,AS16276,true,false,,,境外IDC,,ip164.ip-144-217-178.net,2018-04-17,OVH SAS,true,2018-04-16,false,,,false,,false,,,,false,,,true,2018-04-16,1
121.236.83.91,2,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,9002a9afb9a2.dahuaddns.com,2016-10-13,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-05,true,CVE-2012-0158,2018-02-12,false,,true,2017-09-22,active,40%,false,,,true,2018-03-05,1
125.115.136.167,1,中国,浙江,宁波,,,29.868388,121.549792,AS4134,false,false,,,境内家庭,1~20,fhtingxialc.dahuaddns.com,2014-09-27,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-20,false,,,false,,true,2018-02-20,active,40%,false,,,true,2017-09-23,1
180.109.127.140,2,中国,江苏,南京,,,32.041544,118.767413,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-08,true,DSL4,2017-07-31,false,,true,2018-03-08,active,40%,false,,,true,2017-12-05,1
183.159.81.91,2,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-17,false,,,false,,true,2018-02-10,active,40%,false,,,true,2018-04-17,1
180.103.38.66,0,中国,江苏,扬州,宝应县,望直港镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-02-15,false,,,false,,true,2016-02-15,active,40%,false,,,false,,1
123.55.207.83,1,中国,河南,周口,川汇区,南郊乡,33.620357,114.649653,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-16,true,Trojan,2017-08-15,false,,true,2016-03-12,active,40%,false,,,true,2018-03-16,1
180.106.146.129,0,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-08-13,true,DSL4,2017-08-13,false,,true,2017-01-25,active,40%,false,,,false,,1
180.119.178.106,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",false,,false,,,false,,false,,,,false,,,false,,0
175.2.59.172,0,中国,湖南,娄底,,,27.728136,112.008497,AS4134,false,false,,,境内家庭,1~20,rizagszb.dahuaddns.com,2015-04-03,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2015-12-30,false,,,false,,true,2015-12-30,active,40%,false,,,false,,1
183.128.35.74,2,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-22,false,,,false,,true,2018-01-12,active,40%,false,,,true,2018-03-22,1
125.122.57.97,1,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-01-25,false,,,false,,true,2018-01-25,active,40%,false,,,false,,1
182.42.244.65,5,中国,山东,济宁,,,35.415393,116.587245,AS4134,false,true,http,2018-01-31,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-14,true,Gh0st,2018-03-10,false,,true,2018-04-03,active,40%,true,2018-02-03,80%,true,2018-04-14,1
180.105.176.59,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,i0518.gicp.net,2016-05-22,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-28,true,BigWolf,2018-03-19,false,,true,2018-02-25,active,40%,false,,,true,2018-03-28,1
177.54.248.201,1,巴西,巴西,,,,-14.2429,-54.387798,AS262299,false,false,,,,,,,Flavio Jose Penso Junior - ME,true,2018-04-14,false,,,false,,false,,,,false,,,true,2018-04-14,1
180.105.111.139,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,true,Gh0st,2018-02-16,false,,true,2016-05-15,passive,40%,false,,,true,2018-04-16,1
180.103.60.10,0,中国,江苏,扬州,宝应县,安宜镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",false,,false,,,false,,false,,,,false,,,false,,0
183.160.224.147,3,中国,安徽,合肥,,,31.86119,117.283042,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-11,true,Trojan,2018-01-21,false,,true,2018-01-29,active,40%,false,,,true,2018-03-11,1
180.127.138.71,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-31,true,BigWolf,2018-02-20,false,,true,2016-07-25,passive,40%,false,,,true,2018-03-31,1
121.239.71.188,1,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,al1137.iview.hk,2017-06-11,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-12-02,false,,,false,,true,2015-12-14,active,40%,true,2017-12-02,80%,false,,1
144.255.15.189,2,中国,山东,济南,,,36.675807,117.000923,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-01-01,true,WannaCry,2017-12-30,false,,true,2018-01-01,passive,80%,false,,,false,,1
121.236.83.92,0,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,4c11bf2d23c5.dahuaddns.com,2017-05-01,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-01-11,false,,,false,,false,,,,true,2017-01-11,80%,false,,1
125.115.137.36,3,中国,浙江,宁波,,,29.868388,121.549792,AS4134,true,false,,,境内IDC,1~20,tyjd.gnway.org,2018-04-08,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-09,true,Gh0st,2018-02-16,false,,true,2018-04-09,active,40%,true,2017-06-07,80%,true,2017-12-20,1
180.109.146.94,3,中国,江苏,南京,,,32.041544,118.767413,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-22,true,Trojan,2017-12-27,false,,true,2018-01-29,passive,80%,false,,,true,2018-02-22,1
123.55.208.8,2,中国,河南,周口,,,33.620357,114.649653,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-10,false,,,false,,true,2017-12-22,active,40%,false,,,true,2018-03-10,1
180.106.146.203,1,中国,江苏,苏州,,,31.299379,120.619585,AS4134,true,false,,,境内IDC,1~20,k3.wsxxcy.top,2018-04-07,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-11-22,true,Morto,2017-09-11,false,,false,,,,false,,,true,2017-11-22,1
180.103.38.72,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-02-10,false,,,false,,true,2016-02-10,active,40%,false,,,false,,1
183.159.81.236,3,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,true,http,2018-04-14,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-06,false,,,false,,true,2017-12-22,active,40%,false,,,true,2018-04-06,1
182.42.244.75,3,中国,山东,济宁,,,35.415393,116.587245,AS4134,false,true,http,2018-03-16,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-13,false,,,false,,true,2018-01-19,active,40%,false,,,true,2018-04-13,1
180.119.178.108,0,中国,江苏,扬州,宝应县,黄塍镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-10-04,false,,,false,,true,2017-10-04,active,40%,false,,,false,,1
183.128.35.84,1,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-01,false,,,false,,true,2018-02-01,active,40%,false,,,false,,1
125.122.59.165,2,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,jlq-1987.xicp.net,2016-04-14,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-08,false,,,false,,true,2018-02-08,active,40%,false,,,true,2017-11-03,1
177.54.249.179,,巴西,巴西,,,,-14.2429,-54.387798,AS262299,,,,,,,,,Flavio Jose Penso Junior - ME,,,,,,,,,,,,,,,,,0
121.239.71.205,0,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,mfha0706.cnvpn.org,2018-04-05,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-07-05,false,,,false,,true,2017-07-05,active,40%,false,,,false,,1
180.105.176.61,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,4c11bf093bcc.dahuaddns.com,2015-07-15,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-18,true,BigWolf,2018-03-20,false,,true,2018-04-18,active,40%,false,,,true,2018-04-05,1
180.103.60.22,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-04-13,false,,,false,,true,2016-04-13,active,40%,false,,,false,,1
180.105.111.145,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-08,true,BigWolf,2018-03-03,false,,true,2016-02-25,active,40%,false,,,true,2018-04-08,1
175.2.108.170,1,中国,湖南,娄底,娄星区,,27.728136,112.008497,AS4134,false,false,,,境内家庭,1~20,dulux7003.gnway.cc,2017-03-29,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-27,false,,,false,,true,2016-01-13,active,40%,false,,,true,2018-03-27,1
180.127.138.74,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,true,false,,,境内IDC,1~20,vpshz1.ticp.net,2017-12-27,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-08,true,BigWolf,2018-03-13,false,,true,2018-04-08,passive,40%,false,,,true,2018-04-07,1
183.160.224.162,0,中国,安徽,合肥,肥东县,西山驿镇,31.86119,117.283042,AS4134,false,false,,,境内家庭,1~20,ds442940152.xicp.net,2016-07-31,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-08-09,false,,,false,,true,2016-08-09,passive,40%,false,,,false,,1
144.255.48.0,,中国,山东,烟台,,,37.539297,121.391382,AS4134,,,,,,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",,,,,,,,,,,,,,,,,0
180.110.19.140,4,中国,江苏,南京,秦淮区,,32.041544,118.767413,AS4134,true,true,http,2017-08-04,境内IDC,21~100,9002a9c139bc.dahuaddns.com,2018-04-13,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-11,true,TheOthers,2018-03-21,false,,true,2018-03-20,active,40%,false,,,true,2018-04-11,1
121.236.83.162,2,中国,江苏,苏州,常熟市,虞山镇,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,eagle5202.dahuaddns.com,2016-12-01,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-05,true,Morto,2017-09-02,false,,true,2018-01-07,active,40%,false,,,true,2018-04-05,1
125.115.138.1,0,中国,浙江,宁波,,,29.868388,121.549792,AS4134,false,false,,,境内家庭,1~20,zhq8001.wicp.net,2017-01-24,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-10-15,true,Ramnit,2017-10-15,false,,false,,,,false,,,true,2017-10-08,1
180.103.38.80,1,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-10-28,false,,,false,,true,2017-10-28,active,40%,false,,,false,,1
180.106.146.222,3,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,ran23496697.vicp.cc,2014-12-13,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-25,true,Aboc,2018-02-05,false,,true,2017-10-27,passive,80%,false,,,true,2018-02-25,1
183.159.82.71,1,中国,浙江,杭州,建德市,,30.287459,120.153576,AS4134,false,true,http,2018-04-16,境内家庭,1~20,cn3168.88ip.org,2017-03-05,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-09-19,false,,,false,,true,2017-09-19,passive,80%,false,,,false,,1
182.42.244.89,2,中国,山东,济宁,,,35.415393,116.587245,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-16,true,Ramnit,2018-03-04,false,,true,2016-03-03,active,40%,false,,,true,2018-04-16,1
123.55.208.251,2,中国,河南,周口,,,33.620357,114.649653,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-15,true,Simda,2018-02-20,false,,true,2016-03-01,active,40%,false,,,true,2018-04-15,1
180.119.178.109,0,中国,江苏,扬州,,,32.393159,119.421003,AS4134,false,false,,,境内家庭,,yzfyjzgs.gnway.net,2014-10-27,"CHINANET-BACKBONE No.31,Jin-rong Street",false,,false,,,false,,false,,,,false,,,false,,0
183.128.35.138,2,中国,浙江,杭州,建德市,大同镇,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-21,true,MyKings,2017-11-06,false,,true,2016-11-18,active,40%,false,,,true,2018-03-21,1
177.54.251.223,,巴西,巴西,,,,-14.2429,-54.387798,AS262299,,,,,,,,,Flavio Jose Penso Junior - ME,,,,,,,,,,,,,,,,,0
180.105.176.85,2,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-07,true,BigWolf,2018-03-11,false,,true,2016-11-16,active,40%,false,,,true,2018-04-07,1
180.127.138.79,3,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-10,true,BigWolf,2018-03-03,false,,true,2018-04-10,active,40%,false,,,true,2018-03-27,1
125.122.61.28,1,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-02,false,,,false,,true,2016-03-02,active,40%,false,,,true,2018-04-02,1
180.103.60.25,0,中国,江苏,扬州,宝应县,安宜镇,32.393159,119.421003,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-02-16,false,,,false,,true,2016-02-16,active,40%,false,,,false,,1
121.239.71.224,2,中国,江苏,苏州,常熟市,虞山镇,31.299379,120.619585,AS4134,true,false,,,境内IDC,1~20,csoldboy.f3322.net,2018-01-05,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-07,true,PirateGames,2017-11-03,false,,true,2016-02-24,active,40%,false,,,true,2018-03-07,1
180.105.111.150,1,中国,江苏,连云港,,,34.600018,119.178821,AS4134,false,false,,,境内家庭,,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-02-25,true,WannaCry,2018-02-25,false,,true,2016-02-10,active,40%,false,,,false,,1
183.160.224.182,2,中国,安徽,合肥,肥东县,龙岗镇,31.86119,117.283042,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-01-14,true,PirateGames,2017-12-25,false,,true,2018-01-14,active,40%,false,,,false,,1
175.2.109.58,0,中国,湖南,娄底,,,27.728136,112.008497,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-09-14,true,Ramnit,2017-09-14,false,,false,,,,false,,,false,,1
144.255.104.86,1,中国,山东,临沂,,,35.065282,118.326443,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2017-10-23,true,H-worm,2017-10-23,false,,true,2016-03-02,active,40%,false,,,true,2017-09-10,1
180.110.19.156,3,中国,江苏,南京,秦淮区,,32.041544,118.767413,AS4134,false,true,http,2017-07-12,境内家庭,1~20,gt1609207.seccn.net,2018-04-04,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-04-15,true,Darkshell,2018-02-20,false,,true,2016-01-22,active,40%,false,,,true,2018-04-15,1
180.106.147.218,2,中国,江苏,苏州,,,31.299379,120.619585,AS4134,false,false,,,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-17,true,BigWolf,2018-03-14,false,,true,2016-01-30,active,40%,false,,,true,2018-03-17,1
125.115.138.111,2,中国,浙江,宁波,,,29.868388,121.549792,AS4134,false,false,,,境内家庭,1~20,13957886.dahuaddns.com,2014-11-03,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-01-23,true,MinerdPool,2018-01-23,false,,true,2017-12-27,passive,80%,false,,,true,2017-09-29,1
121.236.83.180,0,中国,江苏,苏州,,,31.299379,120.619585,AS4134,true,false,,,境内IDC,1~20,3cef8c058414.dahuaddns.com,2018-01-28,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2016-07-27,false,,,false,,true,2016-07-27,passive,40%,false,,,false,,1
183.159.82.121,2,中国,浙江,杭州,,,30.287459,120.153576,AS4134,false,true,http,2018-04-16,境内家庭,1~20,,,"CHINANET-BACKBONE No.31,Jin-rong Street",true,2018-03-30,false,,,false,,true,2018-03-30,active,40%,false,,,false,,1
